battery_percentage,distance
60.96572972062182,25.806935363888485
26.076003680018424,13.167245283082083
79.2081692276416,17.55386337964843
84.79209157761296,55.90819630347907
64.5696689619215,39.691425190092104
81.50242827893666,33.74862085659334
15.913445871997533,7.677808730410435
95.03566714796172,25.39650513308461
69.73546930803816,29.546116180481377
6.6024939331359995,2.376237672031546
31.693044135880367,9.411275375050115
16.71974166610393,5.999733431959972
97.58566268664075,28.11475662939451
31.811288838396813,18.240016863408446
20.440015675230626,8.13264330421777
15.316496084355425,5.022949530414526
93.91231990485052,52.4667808242247
10.012648470541174,4.413574403989193
2.356156273660326,1.2417110048934776
59.735652401375404,29.842850547149514
84.59756769870401,59.95785579031246
33.505745388598754,15.56822304420187
3.2946582105846334,0.9352224724446572
27.65110592627543,11.280976402666003
40.893703798133686,13.116401562743242
7.392927869918353,3.2025103810037105
99.24416098147661,23.046806771819874
21.94498126582547,8.917483529372431
61.47949375985667,19.876861923533262
16.23196119708722,3.8784022071411264
11.1141836643874,4.368830925646651
32.02358105179849,8.572679903708256
78.69112804478857,22.637856929644556
78.30230440274715,38.96930753887164
40.73783765660798,15.469385618160793
98.73690612980329,24.733175644828055
81.3905633592772,17.688799543473884
90.97546045931043,48.52549659082487
2.752980942919281,0.9988794319426403
60.699937335355926,34.246549110648814
80.82132856004608,41.642588727583195
63.00336349439449,23.56919080378513
26.688473681200755,17.966330741536392
94.56893173552041,41.633316838538626
4.998702656127197,2.1672711031237846
16.266076305814657,6.676425544648214
24.321989301814305,10.039998980426992
82.05268897923625,53.36971847092102
42.57594008577801,10.521193298929347
75.37704155880148,31.78519372131846
72.78751739847704,29.4862578020863
75.41109812180281,33.416294283066776
44.5258738901068,25.446153498556363
76.72003898190076,23.641010699392037
3.792570307786536,1.84529070142398
14.64880538275699,8.188876172140148
49.85509041076747,23.562976907020634
98.19584673463154,39.8551865559202
92.14102389806813,27.184748318153826
23.152917864263,13.988809493425066
71.54215490600069,31.930280515342883
30.866164026538577,12.894166445571436
93.41415480992788,34.26995019819264
22.03174993013378,7.981163185743092
6.157601441401028,2.674814976307708
96.76282907880064,51.17306562915974
9.366801495333178,7.106825859185218
51.61426189095114,35.097034562479706
44.45859648444075,13.723844756231314
70.60934771321168,28.989400948513165
41.09532588582516,9.769018614970172
52.47904674733397,32.03389468652619
36.86378954255021,24.481434533021798
8.384354682265894,4.23185536326785
22.876206210708173,12.207953165019681
6.370873303540359,3.0751713321021654
39.55101378767167,20.47427531728946
14.988173334438848,5.782829295122983
35.91082744099563,8.252744907735138
70.33638039442135,34.20018650141078
54.32086111365706,18.301472921557163
33.797076614557945,17.871913029974433
52.578139821432416,19.12596777047876
2.416341877022754,0.5512099560279472
98.02611682237806,39.67553242225032
87.80362020389751,32.43297899386223
54.52945344756588,21.146783229674796
81.46961557914261,23.74874955109793
51.6999888496745,17.159782486627314
57.05190915352372,25.52491645828012
12.832675234973223,5.193384847429136
81.70339232668121,24.504387165250645
96.21115442730924,43.58776129401388
98.57657486216533,25.764040508990508
89.88637326645865,30.51304124384905
77.86373271672335,26.062517587739162
71.50182260432013,19.042640858168646
28.60893551729212,18.733730126764993
92.81678490909934,59.18550852348341
39.94128486471239,11.28856752199751
3.178338492128907,0.908339188623815
82.6464963812433,47.84869698803258
39.40022326967121,14.082032295319602
89.60181807777658,40.25309506047782
65.25150247141855,37.78744805039192
66.23768836940494,35.8818752915591
24.910748761131817,10.035737418591303
65.76964660204979,23.706604885547087
17.021869166823567,9.02151339634431
84.30623576800753,35.886619486900436
27.45725924865764,11.355511622842497
45.04362303530351,15.897570704873244
85.61699647416421,36.997215165025146
5.751221344244739,2.420326846607586
74.09728158996968,33.03160864410559
94.36953416762861,53.53804714348066
12.989281418403353,5.526014953763459
7.6205060165784655,3.1096861491624272
96.65681936967353,26.991229765556138
29.079076863356377,9.178361777706177
86.31976422100615,19.696985329097387
70.37482450284523,30.826326302376057
43.31096894776878,28.05669845189357
96.4438381524072,55.11737816262395
58.50537998334793,26.344220481319894
11.421255281042198,3.12637127629168
11.027666438891725,4.447671197502708
84.82567532741402,56.82826189686603
60.16096728476187,12.761264361649847
37.712485598721514,13.361579823487832
22.580992285378866,11.0596128474009
15.921229265312176,5.397319177593332
96.74144299843216,42.90865493932057
73.65397776241342,27.531611649571353
71.52160895227976,35.10241398989165
37.13716795249843,18.410966950149948
43.08194453964741,18.11927656613811
54.78617722487525,32.89280995351982
53.88568158934931,20.708868660127433
89.60038305785672,27.50319400192908
43.859484564655794,27.682532879251553
34.22435716747694,15.732910955346552
80.12414329819842,54.6040887494332
47.17795245570001,24.942536168616858
46.07958488065979,22.478370365560167
71.61208131054434,22.944554495528493
53.96630287851502,21.78584630870437
85.90191926966743,31.837350022851773
49.83628576056898,15.697778169508787
47.58009630202884,14.808760937920113
29.086647720822256,11.747698426022986
82.11677946291567,55.8596091561162
68.00507256044138,38.03979630494137
2.157166461283422,0.827140873873916
99.83847710493546,41.691429771052604
91.02153772912983,28.338358155999206
25.27291156629021,8.462183368919192
94.44132023970565,37.359783495457144
7.4744292581337195,3.057397513885426
3.4248369961304204,0.8748715441865967
58.70494280908284,25.91754231686466
71.84448865130332,32.1143559947544
20.75753877663059,8.807160695585624
62.69612180595258,30.496805157765774
34.11886913028095,15.26880781667884
40.490560718027055,14.753126796097602
77.88401261343327,44.4620211293745
80.95999103764015,27.404477346837375
50.04394105988749,19.494385044052517
89.60946233719376,24.802891504859975
71.23577544971373,28.02316377998046
6.866892656741608,2.353868185051702
91.12241673318186,49.473328102726576
50.54632719747646,20.672352874493654
14.310378785054334,6.2917538697169615
8.095830109095125,4.122383023638338
62.109366362488785,32.08473837753698
67.18181831922352,30.072487732825632
48.22630545628264,24.603764795880842
30.012987749865395,18.330888958514382
26.40351406671594,14.396299989799685
40.08864468057195,15.518802058210099
50.82881546226825,22.775751361582056
34.2078763623293,20.64794872025668
2.3286390696913295,0.7653369453442629
12.280756758607414,6.39578749010306
29.399149974772453,10.879978545871134
28.96603620174929,7.061693673871801
61.850961953085616,24.062020316738185
4.490133347199887,2.0489589224913654
33.76529518246382,21.265744200280018
18.55677626948108,6.120219603018651
89.92714812631496,34.234036859910866
45.29411572490963,28.091893952186606
60.83984277859913,39.309474333227335
21.261589828705986,11.600900211040372
12.83522454845789,5.6751669664608295
47.30585803895563,23.496090258672137
16.133917871071034,9.040451851985294
50.32931438336507,16.91217759579805
81.38561585534103,44.24370103309903
70.66641199446057,49.488794575330495
73.84607737013697,20.194246540540924
64.09684738131088,18.25883421237307
61.258041173373115,30.27451661318969
41.48662223560742,27.205871049332146
80.73497707593205,49.91661560383543
59.52724388791019,23.924530719426073
5.642509927949857,1.499209021944897
10.929612001575894,4.626173967832679
8.681252159363806,3.3515533974956964
99.6871361359726,68.27981716753712
75.33646633196898,20.993296293978496
45.85016044752399,21.409134928133707
36.20434518530695,20.56689216716484
78.67354100509408,35.588235001337736
79.36849487720343,25.47465925910067
74.13262158590608,29.110604378085643
54.497058217012274,20.45899073156708
91.00326753792451,31.85453469044379
12.693586740681884,5.1367374454968004
72.31145752433807,24.24162173734133
60.10629905751812,17.46953656143318
69.27126781642772,42.002005988901
65.09497105168894,36.74339356377542
68.99865464687053,50.00421953715811
86.58993597764557,34.355373801741145
14.077939545748618,5.659750499608677
41.4928500349092,12.563307797009264
86.60839007570549,41.49653858813979
36.34334387966648,14.445057821432636
95.99824645214619,44.89156037559182
91.66181340277012,27.42149507362463
62.47489966976434,22.802028613787524
79.3942484446037,31.447860119738056
85.41010820200057,66.1987938473467
40.794773608535095,17.72036059723416
0.4871253133311604,0.2055208875246487
91.7023262373376,43.825262904624246
97.0130453560576,38.49995834418052
40.67337315574743,23.412788029351564
58.14033020947328,15.256934871063125
99.33433564480329,59.88627960914422
0.9187967284608134,0.46318440439711334
31.979813151338764,9.593599240786686
6.9317382682065105,4.288279064858014
64.41275899915048,26.2382050032928
46.793066250792805,17.297162034564597
87.90409293207485,47.96961581050688
73.24232382359844,30.423191189596533
26.359381479037058,16.236178058480853
66.08835083020985,29.030738350130424
31.63270541048422,15.30733113840585
19.85240528504105,10.78132220061633
94.49294809333978,49.61149595053829
24.548995871040614,17.006092207643903
19.514869849445326,6.610047716253936
19.61197348086937,9.85252941670973
98.45308198360003,61.67123310588569
54.97824837237236,18.099331346424396
33.82072853815169,20.047775965542435
54.511029619855655,41.28671998821911
47.78510834632075,15.869144943227376
72.94244181041867,17.665584258838052
72.21971378911695,27.687600731436955
70.8669491626526,29.597486339522742
72.59714163903091,42.24062942049999
69.37850229242848,24.28859145024671
90.76016911166734,33.18224354773432
31.73915843078463,12.973106565070685
48.14451091004403,15.040397214500302
73.9144595920377,19.662845841619387
83.12053933789628,41.94305881781343
7.717108807603479,3.087024025451964
72.8347981093038,32.69135648388202
39.581808039994414,19.345648415324288
95.47518333055815,42.335406992913825
32.336959983937994,17.680129916352485
37.8781938017254,11.604291218700679
90.71093323654395,62.759689581733426
2.7681307453044535,0.781170335819294
9.105074163476345,2.839332669794124
28.577483108728995,16.02610810324571
8.204521782357432,4.108796793813847
66.7181531708906,16.22136133001094
55.25093582395164,26.981766136546614
28.286939253263522,17.153790182567395
91.238309649896,49.75181528005696
19.165143564223108,6.233846925612486
48.78145403008761,19.016595781312123
45.568064634493574,14.261222983072242
84.0342165933056,32.19839126205629
9.094743806000327,3.959263652494667
3.7503724003329575,1.3500843602724926
14.145849680602407,5.614158588527917
73.07819082708477,25.683877371420408
16.710874064940583,10.039802052165705
38.42718279725579,17.357055981217503
13.651326490911508,8.357820127458384
4.711469037111726,1.720158000468252
58.29115634439012,22.18618423363507
70.08824051543029,25.594055030892203
58.8260079642173,19.654400356909157
10.153673178320332,2.924276353160818
66.32622084817929,21.335894358846655
68.46738478582857,35.30890488182828
75.70213121274496,25.06303161039478
36.99518878780288,23.878336806235342
17.92826189768306,12.006514653617376
65.8829036778028,31.656256375552143
53.8322739944844,18.43386444319619
91.68328135318026,40.35080806233619
39.20108823025392,19.19271783908324
47.76049545474358,29.03556131436866
55.167710951851525,23.565074049113978
65.6479633539363,31.39174976363564
85.31389061973763,29.463820963470113
6.250101653198792,2.099423195783414
86.68572601199571,19.838812830155216
60.93563908328433,38.911302805150726
34.32876535933418,10.210539939985276
55.66708076417062,22.417326179438824
35.61135452162117,23.456455819731037
35.76605682875187,13.645353938068292
2.9925554665395926,1.788091975050887
99.8009961810493,65.42216865748559
45.73882182773511,22.043133843702705
51.1022007315438,30.292708160089994
77.51973859466071,47.72366254413232
20.72638153190639,8.991326261023827
22.30803085082236,11.155236288804211
24.363786851708944,13.12575114177707
40.97762221518843,11.26529622029053
63.629726877533784,25.829857783783012
30.621324558677642,11.578886590187018
90.73695648417875,25.4722228538543
93.9825572688194,35.26534050119063
45.565271208622114,15.892172355813635
69.71360042933831,38.007653120596
91.26581399765192,36.439614596849964
10.115993048151761,6.018293332807813
65.21395189882196,32.21032501399606
51.19378782458652,28.821085470763304
98.21638280568078,56.74056069285066
91.41514370641876,48.61371166823568
6.932973338394543,3.4564228649629625
33.550488324126974,11.671590266845772
94.40839098664274,29.190945953447585
90.19398972388886,43.084256463001715
45.2193970483528,18.874034377724975
82.13244570089887,32.905502292239746
50.54776650762393,17.593250248268713
83.0797444528083,33.46488869226416
47.09352320930438,28.03735798254795
92.67248156296819,31.20234221704004
38.045866751816895,18.8174018921523
50.95538084630042,18.732879066017567
82.2838119755473,54.57010937264847
7.886783221795235,2.853717146938432
11.768783962794727,2.686019539942698
1.1200513202148987,0.4158214450336413
95.66418709075987,64.61975684717528
99.13845854660427,41.754868537904954
28.757298191375348,13.168492909436994
36.7134685350001,12.832709009319721
80.54830968398046,27.568949871287234
65.26745274381315,51.0825224417423
81.17811050284242,23.088940120507626
87.13588033466722,45.475564642395355
26.581134771394243,7.9212470296273505
35.12109860810164,17.869215829010926
76.33817119324029,21.69120622254349
96.83739362666694,22.888211968385438
20.827257154887313,7.872954015740881
22.24884404424593,7.774739113197524
90.67318641353313,55.31663741509048
32.64356203866521,18.762444966643088
85.68268714337991,23.43954942032174
15.540122609298624,9.513396794021046
95.06318709987444,52.545215327798545
60.061753944123275,33.414513131732086
77.80158960639277,32.20820245048657
55.695376849748335,40.854414803165916
55.74988031678105,19.362998970498158
96.26093036912177,59.33556008803094
99.3105925563231,46.864040771356954
65.823199684263,22.30525705163655
54.23282168589058,19.428076598416578
84.62272184619388,39.17560800347912
21.13124780891802,7.1926960466477485
95.61012655825762,50.166833865667336
74.64499940511837,41.575083071610834
83.61434764922984,59.50655981104115
34.00613477643576,16.736533182329797
37.74199186293225,15.640993440086456
35.33286475485487,18.31154367835721
60.205333690133834,16.24717450765782
67.94485850599924,30.18385525345077
8.326740115013232,4.03450419981867
42.904866927525134,17.83666155105348
11.8603630138292,5.090815068522973
62.82295603845465,21.389870866856842
37.497499070934516,17.072962678950752
77.1405615962743,58.434738691535436
10.647443106219113,4.537462245350228
32.51067744565456,13.298733297099393
67.62092824022768,14.73442138139993
65.57133808750153,19.668465274546058
4.518787200949104,2.16645103162422
56.46281125184325,36.424189566307675
14.749902071328425,6.95450352627494
11.163066829509072,5.892582848797242
3.6208945221738342,1.6363351975741336
40.283258122875544,11.282127358543933
61.3040236935502,14.359202821689689
51.0019374693836,20.675866708254908
98.37779938994214,65.87260739410607
54.847769524874366,30.144991532971872
62.622384896929105,33.7812867216529
85.09852799553543,20.847100774335967
9.445261878219958,5.45475166817976
31.77715018263886,11.344664132953277
16.991959350450713,4.468488673111463
94.91713223337295,24.30918382133452
33.58126080040984,11.699783005319158
31.87697409642172,16.206493193881368
41.34312675949447,29.529693897352068
68.53606975884856,48.87989878715596
42.20719443784466,15.894285587292552
73.46410186424907,26.103867474278953
51.995007746721114,31.636991008950854
53.182207720717464,23.326824504183183
64.25063345476273,27.550561376822184
61.85149946186104,39.74814573283448
39.088291973522146,14.7898631177309
87.31001939291315,31.23047013256211
47.84396787921879,10.721578796760705
32.88883735510469,14.033355867331021
32.08770926650209,17.305634811171355
70.77414154109124,37.04160183427692
20.768826824034193,9.64601875339769
70.27442843550844,22.496343485394355
30.966252182083377,13.386109422803159
96.52691094698199,53.51696886298502
80.54922856754895,33.95621465631709
67.1116246038021,31.306472670462618
50.613878209378946,25.564495389595837
38.200109870725605,18.483407303780282
50.810580166726574,14.003706918735308
89.79567531951488,48.111856812664904
80.11957329818168,29.540532386640354
82.07059241664987,26.50923765004184
76.68808594352161,50.984358532238936
12.199294030437613,5.721431128290362
80.71257497373232,22.648658732017655
78.46163334936611,46.75222388266351
0.5384260866558965,0.2452364297626173
40.79694970345079,11.707365949730177
7.193061076041074,2.12444901321381
85.19974516010245,24.36915969477741
82.19168643956972,33.955957606445786
45.14415358606868,19.512512111438422
42.281594808227105,18.38776845181366
60.102292460162445,32.2656018542567
2.2084797269316003,1.5452155109937844
46.96667320741476,21.50549809490001
34.80090490729334,21.55782559591791
95.58477011427787,40.49262227428105
96.12601270132659,29.836031151872618
50.08517628105513,15.987175461716678
21.04876286383449,8.480900160616022
41.19252059541804,11.87936816507101
35.504236461450624,17.76789728155313
43.583472889893095,25.55836526655036
95.61810797513782,54.42314269511419
57.84379300194913,38.931521704734685
60.75066589673695,30.83715618177191
37.374305725680756,20.14246391425173
88.09619340811966,21.396508254439336
73.71311990643889,47.658702861985475
62.88532685646114,23.81560169684483
42.150568272938024,9.504093992950999
40.930545309088,24.522182174659118
81.76650148389977,38.82972346861047
50.73327393425801,20.698241340470293
78.04587243508342,23.250547396404055
32.885627679432886,18.183807248826724
20.71977923036886,12.337826510357296
96.94382935920882,46.258456172968465
69.5367530348542,36.827000436279015
44.183052061324304,29.574832095194065
47.32406373989847,32.07898640262135
69.34457792191205,23.53247016174322
49.24977108965617,29.397260897029135
13.370639908746785,5.365705457854336
32.41491926175881,14.503427756721692
20.054171320009917,7.633759870363126
40.35882056141469,12.415679446063175
44.74321096885584,17.09406757420627
48.33474003310756,34.1102186944819
98.59644648745353,46.3619057761447
64.6465846426387,26.212892422645947
91.74027909080425,25.441156433682398
10.551365311897099,3.282169260965672
95.6235130465073,64.54994866756894
39.786248146846994,16.766987288579994
11.60669245906405,5.340117142363804
57.97742082968114,16.095944296558734
37.762721245339506,14.833665736920059
60.84699901733861,33.39943614309203
40.037847389157776,27.420501866242283
63.002395323424174,19.924383378724773
57.18640161713131,31.200060183118794
86.44829836149323,49.57934748645506
51.35538861517869,13.096178047186642
15.984433584961465,7.84162823718444
94.93519397558066,47.44956337307805
